diagnos,grp,code,name,comments,sdb_amne
S78,1908,S78,Traumatisk amputation av höft och lår,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S79,1908,S79,Andra och icke specificerade skador på höft och lår,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S80,1909,S80,Ytlig skada på underben,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S81,1909,S81,Sårskada på underben,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S82,1909,S82,Fraktur på underben inklusive fotled,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S83,1909,S83,Luxation och distorsion i knäets leder och ligament,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S84,1909,S84,Skada på nerver på underbensnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S85,1909,S85,Skada på blodkärl på underbensnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S86,1909,S86,Skada på muskel och sena på underbensnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S87,1909,S87,Klämskada på underben,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S88,1909,S88,Traumatisk amputation av underben,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S89,1909,S89,Andra och icke specificerade skador på underben,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S90,1910,S90,Ytlig skada på fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S91,1910,S91,Sårskada på fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S92,1910,S92,Fraktur på fot med undantag för fotled,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S93,1910,S93,Luxation och distorsion i leder och ligament på fotleds- och fotnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S94,1910,S94,Skada på nerver på fotleds- och fotnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S95,1910,S95,Skada på blodkärl på fotleds- och fotnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S96,1910,S96,Skada på muskel och sena på fotleds- och fotnivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S97,1910,S97,Klämskada på fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S98,1910,S98,Traumatisk amputation av fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
S99,1910,S99,Andra och icke specificerade skador på fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T00,1911,T00,Ytliga skador som engagerar flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T01,1911,T01,Sårskador som engagerar flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T02,1911,T02,Frakturer som engagerar flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T03,1911,T03,Luxationer och distorsioner som engagerar flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T04,1911,T04,Klämskador som engagerar flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T05,1911,T05,Traumatiska amputationer som engagerar flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T06,1911,T06,Andra skador som engagerar flera kroppsregioner som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T07,1911,T07,Icke specificerade multipla skador,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T08,1912,T08,Fraktur på ryggraden på icke specificerad nivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T09,1912,T09,Andra skador på ryggraden och bålen på icke specificerad nivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T10,1912,T10,Fraktur på övre extremitet på icke specificerad nivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T11,1912,T11,Andra skador på övre extremitet på icke specificerad nivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T12,1912,T12,Fraktur på nedre extremiteter på icke specificerad nivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T13,1912,T13,Andra skador på nedre extremitet på icke specificerad nivå,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T14,1912,T14,Skada på icke specificerad kroppsregion,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T15,1913,T15,Främmande kropp i ögats yttre delar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T16,1913,T16,Främmande kropp i örat,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T17,1913,T17,Främmande kropp i andningsvägarna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T18,1913,T18,Främmande kropp i matsmältningskanalen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T19,1913,T19,Främmande kropp i urinorganen och könsorganen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T20,1914,T20,Brännskada och frätskada på huvudet och halsen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T21,1914,T21,Brännskada och frätskada på bålen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T22,1914,T22,Brännskada och frätskada på skuldra och övre extremitet utom handled och hand,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T23,1914,T23,Brännskada och frätskada på handled och hand,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T24,1914,T24,Brännskada och frätskada på höft och nedre extremitet utom fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T25,1914,T25,Brännskada och frätskada på fotled och fot,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T26,1915,T26,Brännskada och frätskada begränsad till ögat och närliggande organ,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T27,1915,T27,Brännskada och frätskada i andningsvägarna,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T28,1915,T28,Brännskada och frätskada i andra inre organ,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T29,1916,T29,Brännskador och frätskador på flera kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T30,1916,T30,Brännskada och frätskada på icke specificerad kroppsregion,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T31,1916,T31,Brännskador klassificerade med hänsyn till storleken på den kroppsyta som engagerats,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T32,1916,T32,Frätskador klassificerade med hänsyn till storleken på den kroppsyta som engagerats,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T33,1917,T33,Ytlig köldskada,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T34,1917,T34,Köldskada med vävnadsnekros,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T35,1917,T35,Köldskada som engagerar flera kroppsregioner och icke specificerad köldskada,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T36,1918,T36,Förgiftning med systemiska antibiotika,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T37,1918,T37,Förgiftning med andra läkemedel för systemiskt bruk mot infektionssjukdomar och parasitsjukdomar,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T38,1918,T38,Förgiftning med hormoner och deras syntetiska substitut och antagonister som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T39,1918,T39,"Förgiftning med smärtstillande läkemedel av icke-opioidkaraktär, febernedsättande läkemedel samt antiflammatoriska och antireumatiska läkemedel",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T40,1918,T40,Förgiftning med narkotiska och psykodysleptiska medel [hallucinogener],,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T41,1918,T41,Förgiftning med anestetika och gaser för terapeutiskt bruk,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T42,1918,T42,Förgiftning med antiepileptika och medel vid parkinsonism samt lugnande medel och sömnmedel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T43,1918,T43,Förgiftning med psykotropa medel som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T44,1918,T44,Förgiftning med läkemedel som företrädesvis påverkar det autonoma nervsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T45,1918,T45,Förgiftning med läkemedel med företrädesvis systemisk och hematologisk effekt som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T46,1918,T46,Förgiftning med läkemedel som företrädesvis påverkar hjärt-kärlsystemet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T47,1918,T47,Förgiftning med läkemedel som företrädesvis påverkar mag-tarmkanalen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T48,1918,T48,"Förgiftning med läkemedel som företrädesvis påverkar glatt muskulatur, skelettmuskulatur och andningsorganen",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T49,1918,T49,"Förgiftningar med medel företrädesvis använda för lokalterapi vid hud- och slemhinnesjukdomar, vid ögon-, öron-, näs-, hals-, och tandsjukdomar",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T50,1918,T50,"Förgiftning med diuretika samt andra och icke specificerade droger, läkemedel och biologiska substanser",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T51,1919,T51,Toxisk effekt av alkohol,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T52,1919,T52,Toxisk effekt av organiska lösningsmedel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T53,1919,T53,Toxisk effekt av halogenderivat av alifatiska och aromatiska kolväten,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T54,1919,T54,Toxisk effekt av frätande substanser,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T55,1919,T55,Toxisk effekt av såpor och rengöringsmedel,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T56,1919,T56,Toxisk effekt av metaller,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T57,1919,T57,Toxisk effekt av andra oorganiska substanser,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T58,1919,T58,Toxisk effekt av kolmonoxid,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T59,1919,T59,"Toxisk effekt av andra gaser, rök och ångor",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T60,1919,T60,Toxisk effekt av pesticider,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T61,1919,T61,Toxisk effekt av giftiga substanser i fisk och skaldjur,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T62,1919,T62,Toxisk effekt av andra giftiga substanser i födoämnen,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T63,1919,T63,Toxisk effekt av kontakt med giftiga djur,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T64,1919,T64,Toxisk effekt av aflatoxin och andra mykotoxinföroreningar i föda,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T65,1919,T65,Toxisk effekt av andra och icke specificerade substanser,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T66,1920,T66,Icke specificerade effekter av strålning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T67,1920,T67,Effekter av värme och ljus,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T68,1920,T68,Hypotermi,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T69,1920,T69,Andra effekter av nedsatt temperatur,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T70,1920,T70,Effekter av lufttryck och vattentryck,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T71,1920,T71,Kvävning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T73,1920,T73,Effekter av annan bristsituation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T74,1920,T74,Misshandelssyndrom,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T75,1920,T75,Effekter av andra yttre orsaker,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T78,1920,T78,Ogynnsamma effekter som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T79,1921,T79,Vissa tidiga komplikationer till skada genom yttre våld som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T80,1922,T80,"Komplikationer efter infusion, transfusion och injektion i behandlingssyfte",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T81,1922,T81,Komplikationer till kirurgiska och medicinska ingrepp som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T82,1922,T82,"Komplikationer orsakade av kardiella och vaskulära proteser, implantat och transplantat",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T83,1922,T83,"Komplikationer av proteser, implantat och transplantat i urinorganen och könsorganen",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T84,1922,T84,"Komplikationer av inre ortopediska proteser, implantat och transplantat",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T85,1922,T85,"Komplikationer av andra inre proteser, implantat och transplantat",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T86,1922,T86,Funktionssvikt och avstötning av transplanterade organ och vävnader,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T87,1922,T87,Komplikationer specifika för replantation (återfastsättning) och amputation,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T88,1922,T88,Andra komplikationer och ogynnsamma effekter av kirurgiska åtgärder och medicinsk vård som ej klassificeras annorstädes,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T90,1923,T90,Sena besvär av skador på huvudet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T91,1923,T91,Sena besvär av skada på hals och bål,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T92,1923,T92,Sena besvär av skador på övre extremitet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T93,1923,T93,Sena besvär av skador på nedre extremitet,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T94,1923,T94,Sena besvär av skador som engagerar flera och icke specificerade kroppsregioner,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T95,1923,T95,"Sena besvär av brännskador, frätskador och köldskador",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T96,1923,T96,"Sena besvär av förgiftning orsakad av droger, läkemedel och biologiska substanser",,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T97,1923,T97,Sena besvär av toxiska effekter av substanser med i huvudsak icke medicinsk användning,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
T98,1923,T98,Sena besvär av andra och icke specificerade effekter av yttre orsaker,,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
tom,00,,Besök som saknar diagnoskod,endast i öppenvård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
Z00,2101,Z00,Allmän undersökning och utredning av personer utan besvär eller utan att diagnos registrerats,endast i öppenvård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
Z01,2101,Z01,Andra speciella undersökningar och utredningar av personer utan besvär eller utan att diagnos registrerats,endast i öppenvård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
Z02,2101,Z02,Kontakt med hälso- och sjukvården av administrativa skäl,endast i öppenvård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
Z03,2101,Z03,Medicinsk observation och bedömning för misstänkta sjukdomar och tillstånd,endast i öppenvård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
Z04,2101,Z04,Undersökning och observation av andra skäl,endast i öppenvård,Diagnoser i sluten vård|Diagnoser i specialiserad öppen vård
